,Localitate,Alimentara,Textila,Lemnului,ChimicaFarmaceutica,Metalurgica,ConstructiiMasini,CalculatoareElectronica,Mobila,Energetica,Siruta,Judet,Populatie
3364,Schitu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128659,ot,2638
3365,Oras Ardud,12458250.0,12708928.0,3581918.0,0.0,0.0,17396937.0,0.0,12334646.0,0.0,136848,sm,7461
3366,Valu Lui Traian,57756.0,854248.0,44253.0,79485.0,0.0,1072902.0,0.0,0.0,0.0,63125,ct,14722
3367,Oras Darmanesti,8650161.0,30018.0,10354165.0,0.0,0.0,0.0,0.0,0.0,0.0,22166,bc,14777
3368,Chibed,18641510.0,212222.0,1321920.0,0.0,0.0,0.0,0.0,37007.0,0.0,120478,ms,1771
3369,Corunca,993952.0,16594699.0,0.0,9342448.0,0.0,0.0,0.0,0.0,0.0,120487,ms,3038
3370,Bulzesti,67863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71340,dj,1414
3371,Lumina,103220585.0,396123.0,1380475.0,0.0,0.0,0.0,0.0,2282784.0,0.0,63152,ct,10611
3372,Suraia,332804.0,9713531.0,3432247.0,0.0,0.0,0.0,0.0,3590.0,0.0,177842,vn,6124
3373,Galbinasi,848519.0,0.0,6593.0,0.0,0.0,0.0,0.0,0.0,0.0,46769,bz,4266
3374,Galbinasi,848519.0,0.0,6593.0,0.0,0.0,0.0,0.0,0.0,0.0,179962,cl,3662
3375,Galbinasi,252491.0,0.0,0.0,0.0,0.0,0.0,0.0,101337.0,0.0,46769,bz,4266
3376,Galbinasi,252491.0,0.0,0.0,0.0,0.0,0.0,0.0,101337.0,0.0,179962,cl,3662
3377,Sarateni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120496,ms,1484
3378,Sarateni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180019,il,1255
3379,Sarateni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120496,ms,1484
3380,Sarateni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180019,il,1255
3381,Prajeni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38580,bt,3439
3382,Turcoaia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161464,tl,3473
3383,Bereni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297602.0,0.0,120511,ms,1248
3384,Municipiul Cluj-Napoca,933881058.0,445243762.0,265615768.0,788439589.0,69465063.0,480594835.0,26064455.0,124422784.0,983327660.0,54975,cj,321916
3385,Maldaeni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153277,tr,4219
3386,Baia De Cris,6113276.0,466771.0,361458.0,0.0,0.0,0.0,13464346.0,0.0,0.0,87745,hd,2559
3387,Mogos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5826,ab,812
3388,Vulturu,3557248.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,63170,ct,749
3389,Vulturu,3557248.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,178821,vn,8675
3390,Vulturu,1327772.0,127789.0,158521.0,0.0,0.0,0.0,0.0,128142.0,0.0,63170,ct,749
3391,Vulturu,1327772.0,127789.0,158521.0,0.0,0.0,0.0,0.0,128142.0,0.0,178821,vn,8675
3392,Bivolari,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95943,is,4336
3393,Oras Scornicesti,38828926.0,32826736.0,1500823.0,90187.0,31567999.0,4525889.0,0.0,0.0,0.0,128711,ot,12070
3394,Valea Nucarilor,475378.0,4178491.0,0.0,1161741.0,0.0,0.0,0.0,278521.0,0.0,161482,tl,3519
3395,Oras Mihailesti,32777651.0,8968.0,3217498.0,581702.0,0.0,0.0,0.0,318071.0,0.0,104136,gr,7605
3396,Ilovita,0.0,0.0,403303.0,0.0,0.0,0.0,0.0,0.0,0.0,112334,mh,1320
3397,Pocola,119711.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30416,bh,1459
3398,Mosna,1330590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98202,is,6853
3399,Mosna,1330590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145104,sb,3708
3400,Mosna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98202,is,6853
3401,Mosna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145104,sb,3708
3402,Gheraseni,20668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46803,bz,3409
3403,Fartatesti,5126266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169681,vl,3873
3404,Tortoman,155668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63189,ct,1925
3405,Batarci,159926.0,0.0,221265.0,0.0,0.0,0.0,0.0,0.0,0.0,136919,sm,3854
3406,Tanasoaia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177879,vn,2164
3407,Dealu Morii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22237,bc,2832
3408,Amzacea,0.0,0.0,102355.0,0.0,0.0,0.0,0.0,0.0,0.0,63198,ct,2853
3409,Municipiul Dej,59123021.0,9612700.0,99736501.0,13802660.0,289677.0,229724318.0,610250.0,35238870.0,4258681.0,55008,cj,38986
3410,Catunele,11803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79585,gj,2690
3411,Arefu,0.0,216599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14049,ag,2464
3412,Radauti-Prut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38633,bt,3654
3413,Ghergheasa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46830,bz,2281
3414,Isverna,0.0,0.0,572717.0,0.0,0.0,0.0,0.0,0.0,0.0,112370,mh,2140
3415,Manastirea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104181,cl,5550
3416,Nocrich,0.0,0.0,5502710.0,0.0,0.0,0.0,0.0,0.0,0.0,145140,sb,3336
3417,I.c.bratianu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161525,tl,1196
3418,Marzanesti,665845.0,0.0,0.0,0.0,0.0,0.0,0.0,784189.0,0.0,153339,tr,3708
3419,Babana,326309.0,0.0,706208.0,0.0,0.0,0.0,0.0,0.0,0.0,14085,ag,2899
3420,Vacareni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161543,tl,2220
3421,Pomezeu,0.0,1307895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30470,bh,2800
3422,Beltiug,990143.0,105019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136964,sm,3440
3423,Bestepe,7967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161552,tl,1827
3424,Glodeanu Sarat,1268988.0,0.0,207217.0,0.0,0.0,0.0,0.0,4261.0,0.0,46867,bz,4238
3425,Cuzdrioara,0.0,1670.0,0.0,0.0,0.0,0.0,0.0,657850.0,0.0,55062,cj,2993
3426,Rauseni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38679,bt,2750
3427,Valea Teilor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795467.0,405146.0,161561,tl,1521
3428,Calopar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71457,dj,3895
3429,Marsa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104225,gr,2762
3430,Balsa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87843,hd,857
3431,Mosteni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153384,tr,1486
3432,Orlat,0.0,308549.0,1261443.0,0.0,0.0,0.0,0.0,35072.0,0.0,145202,sb,3334
3433,Moara Vlasiei,381487.0,0.0,108287.0,0.0,0.0,2174192.0,3410530.0,65140.0,0.0,104243,if,6184
3434,Costinesti,0.0,0.0,92670.0,0.0,0.0,0.0,0.0,0.0,0.0,63286,ct,3171
3435,Nasturelu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153400,tr,2654
3436,Glodeanu-Silistea,80475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46910,bz,3749
3437,Baraganu,214321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63294,ct,2148
3438,Tataranu,16485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177986,vn,4605
3439,Jichisu De Jos,0.0,27650.0,242824.0,0.0,0.0,0.0,0.0,0.0,8043983.0,55106,cj,1151
3440,Pauca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145220,sb,2094
3441,Berveni,2014589.0,0.0,74377.0,0.0,0.0,0.0,0.0,0.0,0.0,137032,sm,3684
3442,Ripiceni,473716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38731,bt,2074
3443,Izvoru Barzii,1566291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112469,mh,2775
3444,Baiculesti,30040.0,147623.0,51089723.0,0.0,0.0,0.0,0.0,1456230.0,0.0,14165,ag,6110
3445,Saligny,0.0,0.0,296250.0,0.0,0.0,0.0,0.0,0.0,0.0,63318,ct,2283
3446,Gradina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63326,ct,1156
3447,Caraula,27000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71518,dj,2518
3448,Necsesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153437,tr,1113
3449,Seaca,43273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128864,ot,1883
3450,Seaca,43273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154139,tr,2383
3451,Seaca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128864,ot,1883
3452,Seaca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154139,tr,2383
3453,Dofteana,16642.0,0.0,32229.0,0.0,0.0,0.0,0.0,17293098.0,0.0,22380,bc,11306
3454,Butea,65335.0,0.0,45324.0,0.0,0.0,0.0,0.0,0.0,0.0,96110,is,4319
3455,Bixad,238271.0,889483.0,2024402.0,0.0,0.0,317031.0,0.0,0.0,0.0,65121,cv,1821
3456,Bixad,238271.0,889483.0,2024402.0,0.0,0.0,317031.0,0.0,0.0,0.0,137069,sm,7549
3457,Bixad,2561894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65121,cv,1821
3458,Bixad,2561894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137069,sm,7549
3459,Carpen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71536,dj,2309
3460,Samburesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128882,ot,1041
3461,Poiana Sibiului,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145275,sb,2249
3462,Tamboesti,0.0,1081221.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0,178046,vn,3288
3463,Nana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104323,cl,2405
3464,Olteni,19802844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153473,tr,3171
3465,Barsau,0.0,1107220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137103,sm,2330
3466,Porumbacu De Jos,137376.0,186967.0,7508.0,0.0,0.0,4525143.0,0.0,0.0,0.0,145293,sb,3250
3467,Ceplenita,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96147,is,4434
3468,Castranova,37704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71572,dj,3223
3469,Municipiul Piatra-Neamt,96227335.0,92518069.0,96047721.0,4535223.0,0.0,44206848.0,138627.0,49169536.0,1843266.0,120726,nt,115369
3470,Roma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38811,bt,3421
3471,Grebanu,0.0,1692166.0,0.0,0.0,0.0,0.0,0.0,7359347.0,0.0,47006,bz,5417
3472,Noslac,468975.0,0.0,27030.0,0.0,0.0,581120.0,0.0,0.0,0.0,6048,ab,1817
3473,Orbeasca,613974.0,0.0,12150.0,0.0,0.0,0.0,0.0,0.0,0.0,153507,tr,7504
3474,Municipiul Sfantu Gheorghe,266745803.0,188400764.0,167485626.0,1817405.0,1062777.0,59314956.0,0.0,5817004.0,384588.0,63394,cv,65118
3475,Jiana,0.0,0.0,53162.0,0.0,0.0,0.0,0.0,0.0,0.0,112548,mh,4648
3476,Bogdand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137130,sm,2853
3477,Francesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169896,vl,5350
3478,Rabagani,88468.0,0.0,600982.0,0.0,0.0,0.0,0.0,0.0,0.0,30648,bh,2000
3479,Faraoani,0.0,0.0,2075130.0,0.0,0.0,65538.0,0.0,0.0,0.0,22460,bc,5561
3480,Baru,76453.0,1546826.0,0.0,35600.0,0.0,0.0,0.0,0.0,0.0,87996,hd,2779
3481,Balilesti,27222.0,0.0,770914.0,0.0,0.0,0.0,0.0,0.0,0.0,14272,ag,4073
3482,Ciortesti,29588.0,270866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96192,is,4273
3483,Niculesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104387,db,4324
3484,Dumbrava Rosie,31577622.0,12800527.0,45898559.0,208224419.0,0.0,0.0,0.0,45925779.0,0.0,120771,nt,8327
3485,Spineni,0.0,0.0,12700.0,0.0,0.0,0.0,0.0,0.0,0.0,128962,ot,1655
3486,Peretu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153543,tr,7126
3487,Tulnici,0.0,0.0,4089674.0,0.0,0.0,0.0,0.0,0.0,0.0,178117,vn,4173
3488,Celaru,477828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71634,dj,4438
3489,Oras Baraolt,333718345.0,9538619.0,3343914.0,0.0,0.0,0.0,0.0,28315.0,0.0,63447,cv,9366
3490,Filipeni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22488,bc,2278
3491,Municipiul Turda,16158882.0,6344981.0,12805005.0,2384424.0,110100.0,63091684.0,128152.0,793628.0,16000.0,55259,cj,57341
3492,Piatra,1479493.0,606287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153561,tr,3127
3493,Botiz,562960510.0,0.0,0.0,0.0,0.0,0.0,764874.0,20765741.0,0.0,137185,sm,3839
3494,Nuci,0.0,0.0,133891.0,0.0,0.0,0.0,0.0,0.0,0.0,104421,if,2820
3495,Rau Sadului,0.0,0.0,1381791.0,0.0,0.0,0.0,0.0,0.0,0.0,145382,sb,611
3496,Ocolis,0.0,0.0,284948.0,0.0,0.0,0.0,0.0,0.0,0.0,6119,ab,590
3497,Gura Teghii,0.0,0.0,416413.0,0.0,0.0,0.0,0.0,0.0,0.0,47079,bz,3472
3498,Santa Mare,3100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893,bt,2819
3499,Bacia,0.0,73341.0,465141.0,0.0,0.0,0.0,0.0,0.0,0.0,88047,hd,1844
3500,Savinesti,8630831.0,464192661.0,31464698.0,21888660.0,0.0,23719209.0,0.0,2340001.0,22902711.0,120824,nt,6778
3501,Ciurea,481587.0,42561.0,11137203.0,0.0,0.0,58587.0,201150.0,237136.0,0.0,96254,is,14490
3502,Municipiul Barlad,80332963.0,61929936.0,3400565.0,0.0,0.0,185465182.0,2550742.0,10130911.0,5500.0,161794,vs,72926
3503,Rosia,4595894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30844,bh,2461
3504,Rosia,4595894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145408,sb,5771
3505,Rosia,535591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30844,bh,2461
3506,Rosia,535591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145408,sb,5771
3507,Tifesti,2972880.0,0.0,6818724.0,0.0,0.0,0.0,0.0,0.0,0.0,178180,vn,5164
3508,Plosca,1149528.0,10074487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153605,tr,5746
3509,Galicea,2869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169994,vl,3843
3510,Sandulesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55311,cj,2008
3511,Calinesti-Oas,459092.0,21433.0,40192.0,0.0,0.0,0.0,0.0,100863.0,0.0,137229,sm,5138
3512,Beleti-Negresti,0.0,0.0,0.0,297622.0,0.0,0.0,0.0,0.0,0.0,14352,ag,1878
3513,Sprancenata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129040,ot,2475
3514,Cerat,590975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71698,dj,4187
3515,Ohaba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6164,ab,675
3516,Plopii-Slavitesti,0.0,0.0,612211.0,309588.0,0.0,0.0,0.0,0.0,0.0,153623,tr,2488
3517,Malovat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112664,mh,2629
3518,Baita,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1821074.0,0.0,88092,hd,3494
3519,Municipiul Roman,45590870.0,101600512.0,31072089.0,29318.0,646667790.0,59372498.0,489830.0,1583760.0,0.0,120860,nt,70747
3520,Ogrezeni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71424.0,0.0,104485,gr,4715
3521,Oras Covasna,1947962.0,3506642.0,19735163.0,34915.0,0.0,1162553.0,0.0,593283.0,0.0,63526,cv,11343
3522,Municipiul Husi,40367848.0,115008175.0,1133012.0,0.0,0.0,35010951.0,0.0,20088460.0,23784.0,161829,vs,30516
3523,Filipesti,0.0,0.0,345312.0,6178835.0,0.0,0.0,0.0,0.0,0.0,22576,bc,4681
3524,Rieni,69104038.0,0.0,210002.0,0.0,0.0,0.0,0.0,0.0,3500.0,30773,bh,3050
3525,Largu,0.0,576651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47159,bz,1565
3526,Camarzana,32647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137274,sm,2433
3527,Cordun,6497121.0,40148.0,8485.0,0.0,0.0,0.0,0.0,220282.0,5794261.0,120888,nt,7933
3528,Municipiul Campia Turzii,91896873.0,10289742.0,6665512.0,13830499.0,123774375.0,1028402.0,3915965.0,18260915.0,0.0,55357,cj,28318
3529,Cruset,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79932,gj,3239
3530,Sadu,0.0,0.0,5067865.0,0.0,0.0,0.0,0.0,33353.0,0.0,145471,sb,2548
3531,Comandau,90025.0,0.0,435906.0,0.0,0.0,0.0,0.0,0.0,0.0,63553,cv,1011
3532,Oras Negresti,139401.0,586855.0,0.0,0.0,0.0,2469697.0,0.0,3386184.0,0.0,161856,vs,10469
3533,Berevoesti,0.0,0.0,2123134.0,0.0,0.0,61238630.0,0.0,0.0,0.0,14405,ag,3509
3534,Suharau,605041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38982,bt,4729
3535,Oinacu,11639.0,0.0,95119.0,5616.0,0.0,0.0,0.0,0.0,0.0,104519,gr,3298
3536,Pianu,912054.0,1105593.0,865672.0,0.0,0.0,0.0,0.0,0.0,0.0,6217,ab,3611
3537,Cauas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137292,sm,2540
3538,Coarnele Caprei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96334,is,3057
3539,Lopatari,1125176.0,0.0,1340348.0,0.0,0.0,0.0,0.0,0.0,0.0,47186,bz,3953
3540,Stoicanesti,1635238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129111,ot,2716
3541,Municipiul Gherla,56734444.0,8755317.0,57679641.0,0.0,17083.0,5184803.0,154841.0,250583142.0,4847347.0,55384,cj,23245
3542,Oras Saliste,880.0,14019097.0,42570.0,0.0,0.0,141493.0,0.0,116474.0,0.0,145499,sb,5939
3543,Oras Intorsura Buzaului,927152.0,1568405.0,12037049.0,0.0,0.0,3134118.0,0.0,450502.0,76460.0,63580,cv,9368
3544,Poeni,4377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153696,tr,2947
3545,Peris,773040.0,70601.0,1586.0,0.0,0.0,0.0,0.0,0.0,352211.0,104546,if,7247
3546,Obarsia De Camp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112744,mh,1777
3547,Barla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14450,ag,4629
3548,Strejesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129139,ot,3025
3549,Comarna,0.0,0.0,74830.0,0.0,0.0,0.0,0.0,0.0,0.0,96370,is,5634
3550,Ghioroiu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170097,vl,1558
3551,Poiana Vadului,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6271,ab,1110
3552,Oprisor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112771,mh,2238
3553,Cioroiasi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71812,dj,1519
3554,Petrachioaia,19065020.0,95412.0,1016982.0,0.0,0.0,0.0,0.0,0.0,0.0,104582,if,3308
3555,Gaiceana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22665,bc,2894
3556,Oras Bicaz,1079849.0,6802177.0,4528625.0,16855068.0,0.0,0.0,0.0,0.0,0.0,120968,nt,8630
3557,Sulita,2821794.0,0.0,10893.0,0.0,0.0,0.0,0.0,0.0,0.0,39051,bt,3133
3558,Valea Sarii,0.0,0.0,1961111.0,0.0,0.0,0.0,0.0,0.0,0.0,178313,vn,1983
3559,Barcani,12526704.0,500.0,4820182.0,0.0,0.0,0.0,0.0,0.0,0.0,63633,cv,4023
3560,Cehal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137363,sm,1645
3561,Oras Huedin,6284814.0,1991796.0,1965659.0,0.0,0.0,0.0,1043243.0,3634758.0,528352.0,55446,cj,9632
3562,Sacadat,2722619.0,0.0,0.0,0.0,0.0,0.0,0.0,57444733.0,0.0,30871,bh,1800
3563,Batrana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88216,hd,122
3564,Municipiul Vaslui,274438931.0,104390264.0,14453939.0,101718.0,0.0,18147184.0,12351303.0,14000333.0,45914460.0,161945,vs,98159
3565,Studina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129184,ot,2697
3566,Costuleni,0.0,0.0,704171.0,0.0,0.0,0.0,0.0,0.0,0.0,96423,is,5506
3567,Padina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48138,bz,4107
3568,Padina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112806,mh,1241
3569,Padina,219700.0,0.0,13605.0,0.0,0.0,0.0,0.0,0.0,0.0,48138,bz,4107
3570,Padina,219700.0,0.0,13605.0,0.0,0.0,0.0,0.0,0.0,0.0,112806,mh,1241
3571,Danciulesti,0.0,0.0,57828.0,0.0,0.0,0.0,0.0,0.0,0.0,80043,gj,2056
3572,Aghiresu,250442.0,5051347.0,0.0,0.0,0.0,474423.0,0.0,237316.0,0.0,55473,cj,6789
3573,Vitanesti,0.0,2514167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153776,tr,2804
3574,Ciupercenii Noi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71858,dj,5235
3575,Plataresti,0.0,55296.0,627366.0,0.0,0.0,0.0,0.0,0.0,0.0,104635,cl,3530
3576,Glavile,0.0,0.0,5992.0,0.0,0.0,0.0,0.0,0.0,0.0,170168,vl,1967
3577,Certeze,254261.0,0.0,7580158.0,0.0,163064.0,0.0,0.0,74529.0,0.0,137407,sm,5856
3578,Ghimes-Faget,0.0,0.0,14788422.0,0.0,0.0,0.0,0.0,0.0,0.0,22718,bc,4910
3579,Slimnic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145603,sb,3924
3580,Oras Sacueni,158726.0,18533899.0,0.0,0.0,0.0,0.0,0.0,200444.0,0.0,30915,bh,12685
3581,Luciu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244911.0,47300,bz,2855
3582,Beriu,0.0,0.0,11560442.0,0.0,0.0,0.0,0.0,0.0,0.0,88261,hd,3401
3583,Sita Buzaului,2106175.0,0.0,11017603.0,0.0,0.0,0.0,0.0,0.0,0.0,63688,cv,4881
3584,Cosoveni,1759952.0,1538487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71885,dj,3268
3585,Sendriceni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39122,bt,4211
3586,Oras Targu Neamt,7967881.0,27985942.0,31213347.0,18021.0,43680.0,1523.0,0.0,717180.0,0.0,121055,nt,22058
3587,Cotnari,126170965.0,0.0,0.0,0.0,0.0,0.0,0.0,83708.0,0.0,96478,is,7981
3588,Serbanesti,0.0,3772554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129246,ot,2858
3589,Craidorolt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9359.0,0.0,137443,sm,2252
3590,Cotofenii Din Dos,44179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71910,dj,2326
3591,Putineiu,889646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104715,gr,2350
3592,Putineiu,889646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153829,tr,2091
3593,Putineiu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77765.0,104715,gr,2350
3594,Putineiu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77765.0,153829,tr,2091
3595,Prundu,0.0,647050.0,315442.0,0.0,0.0,0.0,0.0,0.0,0.0,104680,gr,4269
3596,Patulele,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112879,mh,3717
3597,Bogati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14584,ag,4499
3598,Municipiul Targu Secuiesc,8997205.0,239033461.0,1512207.0,380430.0,0.0,3116039.0,963296.0,4219001.0,2432938.0,63740,cv,20281
3599,Ponor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6397,ab,576
3600,Garleni,298381.0,201324.0,81519.0,0.0,0.0,0.0,0.0,0.0,0.0,22781,bc,7098
3601,Seica Mare,562530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145667,sb,4760
3602,Dubova,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112904,mh,934
3603,Radoiesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153865,tr,2042
3604,Salacea,1321284.0,3549052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30988,bh,3111
3605,Daneti,93499.0,281773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71956,dj,5904
